,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
161,Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.391999999999996,49.303999999999995,50.185,51.012,51.771,52.461000000000006,53.098,53.702,54.285,54.845,55.364,55.818999999999996,56.192,56.477,56.676,56.79600000000001,56.848,56.86,56.861000000000004,56.875,56.93600000000001,57.074,57.295,57.595,57.968,58.391999999999996,58.836000000000006,59.266000000000005,59.655,59.992,60.268,60.486000000000004,60.67,60.841,61.015,61.211000000000006,61.446999999999996,61.73,62.063,62.446000000000005,62.869,63.318999999999996,63.777,64.23,64.671,65.104,65.539,65.987,66.449,66.92,67.383
162,Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.025999999999996,35.49,35.936,36.363,36.773,37.174,37.573,37.98,38.397,38.826,39.271,39.735,40.21,40.679,41.125,41.512,41.803999999999995,41.983000000000004,42.05,42.016999999999996,41.913000000000004,41.778,41.66,41.597,41.61,41.705,41.872,42.085,42.327,42.6,42.915,43.293,43.745,44.272,44.861999999999995,45.49100000000001,46.123999999999995,46.736000000000004,47.309,47.841,48.348,48.858999999999995,49.406000000000006,50.007,50.663000000000004,51.361999999999995,52.07899999999999,52.785,53.458999999999996,54.096000000000004,54.7
164,Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.488,44.17100000000001,44.835,45.472,46.077,46.648,47.184,47.693999999999996,48.185,48.662,49.13,49.59,50.04600000000001,50.504,50.968999999999994,51.453,51.966,52.511,53.083999999999996,53.678000000000004,54.28,54.876000000000005,55.45,55.986000000000004,56.476000000000006,56.912,57.293,57.625,57.919,58.18,58.415,58.633,58.839,59.038999999999994,59.233000000000004,59.419,59.586999999999996,59.733000000000004,59.855,59.957,60.049,60.143,60.25,60.381,60.538999999999994,60.729,60.952,61.199,61.461000000000006,61.73,61.997
165,Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.7452195121951,59.748365853658505,60.6269024390244,61.3576585365854,61.93495121951221,62.358292682926795,62.638707317073205,62.815317073170704,62.9316829268293,63.0201951219512,63.1180487804878,63.2533414634146,63.4399512195122,63.685536585365895,63.9999756097561,64.3905365853659,64.8556341463415,65.3724390243903,65.9133170731707,66.4557804878049,66.96539024390239,67.4073902439025,67.76536585365851,68.03760975609761,68.2303658536585,68.3706829268293,68.4993658536585,68.655512195122,68.86302439024391,69.1240243902439,69.4048780487805,69.95609756097559,70.0585365853659,70.1073170731707,70.1585365853659,70.3258536585366,70.3229268292683,70.4048780487805,70.6073170731707,70.9609756097561,71.66341463414629,71.7658536585366,71.9658536585366,72.12130081300809,72.27674796747971,72.4321951219512,72.4321951219512,72.5707317073171,72.5707317073171,72.8824390243903,72.9673170731707
166,Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.805,38.031,38.249,38.458,38.664,38.881,39.126999999999995,39.415,39.75,40.134,40.558,41.011,41.475,41.931999999999995,42.376000000000005,42.802,43.215,43.621,44.02,44.408,44.776,45.111999999999995,45.411,45.668,45.882,46.055,46.196000000000005,46.313,46.413999999999994,46.503,46.576,46.626999999999995,46.65,46.647,46.626999999999995,46.585,46.516000000000005,46.434,46.369,46.355,46.45,46.71,47.169,47.843,48.735,49.846000000000004,51.163000000000004,52.63,54.177,55.745,57.263000000000005
167,Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.466,60.044,60.605,61.148,61.672,62.176,62.661,63.128,63.581,64.01899999999999,64.445,64.857,65.256,65.643,66.01899999999999,66.383,66.736,67.078,67.41,67.732,68.044,68.348,68.643,68.93,69.21,69.482,69.74600000000001,70.002,70.251,70.492,70.727,70.955,71.17699999999999,71.39399999999999,71.605,71.813,72.01899999999999,72.222,72.422,72.616,72.8,72.96600000000001,73.113,73.242,73.35600000000001,73.46300000000001,73.577,73.704,73.852,74.02199999999999,74.21
168,North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.89360375709,70.3680173824054,70.2327068020475,70.0503873907244,70.31320505015489,70.3667219117723,70.3780704719147,70.71438226089609,70.17624157410421,70.69476442244009,70.9854796049968,71.2887408707535,71.32471391656341,71.52859423056029,72.079431015014,72.69384247958129,72.9534592165957,73.3496601736956,73.47048383215841,73.90823079659091,73.7528378020355,74.15353566773291,74.49043745500408,74.6178629823143,74.7358062773354,74.7344828278507,74.7942257420614,74.9607682138888,74.96835495401609,75.2216220119732,75.4312646802252,75.5847222166171,75.78753607545741,75.6457449562531,75.8428975696694,75.8558452796291,76.2454658153939,76.63251134097558,76.7862188124043,76.8095480778856,76.89243196409929,77.09747434882041,77.1976618025668,77.31265491243771,77.7493524163289,77.7644442578737,77.9443480452913,78.2395409065878,78.3009712547902,78.6429078763762,78.80461159616308
169,Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.91,47.535,48.145,48.74,49.32,49.879,50.411,50.917,51.4,51.869,52.338,52.83,53.354,53.913999999999994,54.503,55.102,55.684,56.224,56.708,57.135,57.521,57.891999999999996,58.275,58.685,59.122,59.583999999999996,60.063,60.533,60.957,61.306999999999995,61.538999999999994,61.614,61.518,61.247,60.806000000000004,60.192,59.407,58.495,57.516999999999996,56.533,55.608000000000004,54.798,54.145,53.693000000000005,53.48,53.563,53.983000000000004,54.711999999999996,55.696999999999996,56.883,58.18899999999999
170,New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.639024390243904,59.0390243902439,59.4390243902439,59.887804878048804,60.3365853658537,60.785365853658504,61.23414634146339,61.6829268292683,62.1317073170732,62.5804878048781,63.02926829268289,63.478048780487796,63.92682926829271,64.3756097560976,64.8243902439024,65.2731707317073,65.7219512195122,66.1707317073171,66.3036585365854,66.4365853658537,66.569512195122,66.7024390243903,66.91951219512201,68.5878048780488,68.0634146341464,68.7658536585366,69.0634146341463,69.4268292682927,69.4536585365854,69.0853658536585,70.48536585365859,70.3585365853659,71.6146341463415,71.6560975609756,70.6731707317073,72.009756097561,71.9975609756098,71.7390243902439,74.37560975609759,73.87560975609759,75.16341463414629,74.8317073170732,75.10243902439029,75.2707317073171,75.4707317073171,75.7219512195122,76.07560975609759,76.4780487804878,76.6804878048781,76.9804878048781,77.25912213442929
171,Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.045,35.131,35.211999999999996,35.288000000000004,35.359,35.428000000000004,35.496,35.571,35.657,35.76,35.884,36.032,36.204,36.403,36.634,36.905,37.227,37.6,38.02,38.48,38.961999999999996,39.45,39.927,40.385,40.821,41.24,41.653999999999996,42.07899999999999,42.531000000000006,43.015,43.54,44.108000000000004,44.711000000000006,45.343,45.996,46.659,47.323,47.979,48.622,49.253,49.873999999999995,50.494,51.123000000000005,51.77,52.43600000000001,53.126999999999995,53.849,54.593,55.35,56.105,56.838
172,Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.975,37.43,37.87,38.289,38.689,39.07,39.439,39.806999999999995,40.181999999999995,40.568000000000005,40.97,41.391000000000005,41.827,42.275,42.728,43.18600000000001,43.646,44.103,44.54600000000001,44.961999999999996,45.331,45.635,45.86600000000001,46.021,46.104,46.125,46.099,46.04600000000001,45.988,45.937,45.898,45.873000000000005,45.855,45.843,45.841,45.852,45.876999999999995,45.92100000000001,45.992,46.101000000000006,46.266000000000005,46.50899999999999,46.833999999999996,47.24,47.717,48.246,48.802,49.356,49.887,50.385,50.847
173,Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.03,47.677,48.32899999999999,48.983999999999995,49.641999999999996,50.306000000000004,50.978,51.657,52.339,53.019,53.685,54.328,54.941,55.516999999999996,56.053000000000004,56.545,56.99100000000001,57.398,57.778999999999996,58.146,58.50899999999999,58.88,59.271,59.691,60.151,60.67,61.261,61.92,62.637,63.396,64.169,64.92699999999999,65.642,66.297,66.88600000000001,67.411,67.891,68.34899999999999,68.808,69.27199999999999,69.742,70.214,70.675,71.117,71.53699999999999,71.935,72.313,72.67699999999999,73.028,73.369,73.699
174,Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.3926829268293,73.6526829268293,73.32390243902441,73.33707317073171,73.7041463414634,73.56878048780491,73.5129268292683,73.80414634146341,73.6126829268293,73.539512195122,73.5856097560976,73.809512195122,73.7270731707317,74.14390243902442,74.5368292682927,74.49878048780491,74.6470731707317,75.2214634146342,75.14512195121951,75.60609756097558,75.7431707317073,75.9343902439025,75.9885365853659,76.16414634146341,76.23317073170729,76.28463414634149,76.27048780487809,76.7051219512195,76.890243902439,76.7341463414634,76.87804878048779,77.0,77.21707317073171,76.9165853658537,77.3751219512195,77.4046341463415,77.43560975609759,77.79439024390241,77.8829268292683,77.83658536585371,77.9878048780488,78.19024390243901,78.2926829268293,78.4926829268293,79.0951219512195,79.34634146341459,79.6975609756098,80.0975609756098,80.25121951219509,80.5487804878049,80.7024390243902
175,Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.549756097561,73.55048780487809,73.4480487804878,73.0775609756098,73.5958536585366,73.7231707317073,73.9953658536585,74.0665853658537,73.9419512195122,73.66341463414629,74.0880487804878,74.1792682926829,74.34463414634149,74.4421951219512,74.7536585365854,74.8175609756098,75.039512195122,75.3868292682927,75.4185365853659,75.41390243902441,75.6717073170732,75.86902439024391,76.0109756097561,76.06682926829271,76.2243902439024,75.9168292682927,76.24121951219509,76.0817073170732,76.22048780487809,76.50048780487799,76.5373170731707,76.98073170731709,77.1843902439025,77.1517073170732,77.689756097561,77.7365853658537,78.1504878048781,78.1426829268293,78.32926829268291,78.28292682926829,78.6341463414634,78.7853658536585,78.9878048780488,79.390243902439,79.8414634146342,80.0414634146342,80.3439024390244,80.39512195121951,80.5926829268293,80.7951219512195,80.9975609756098
176,Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.196999999999996,35.561,35.981,36.455,36.976,37.537,38.125,38.729,39.339,39.946,40.544000000000004,41.129,41.706,42.28,42.855,43.434,44.023,44.626999999999995,45.25,45.895,46.562,47.248999999999995,47.95399999999999,48.673,49.408,50.162,50.938,51.738,52.56100000000001,53.403,54.26,55.125,55.992,56.852,57.699,58.528999999999996,59.341,60.13399999999999,60.909,61.661,62.386,63.082,63.745,64.376,64.973,65.53699999999999,66.066,66.565,67.036,67.484,67.914
177,Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.2365853658537,70.98536585365859,71.2317073170732,71.28048780487799,71.32926829268291,71.2268292682927,71.1243902439025,71.4731707317073,71.1243902439025,71.4731707317073,71.2731707317073,71.7731707317073,71.82926829268291,71.6682926829268,71.92439024390241,72.21951219512201,72.42195121951221,72.1682926829268,73.019512195122,73.06829268292691,72.82926829268291,73.62195121951221,73.7243902439024,73.7756097560976,74.37073170731709,73.82926829268291,74.12195121951221,74.1780487804878,74.42439024390241,74.8243902439024,75.37804878048779,76.0317073170732,76.1243902439025,76.4341463414634,76.8829268292683,76.7341463414634,76.7878048780488,77.33414634146341,78.0853658536585,77.890243902439,78.6365853658537,78.6926829268293,78.84634146341459,79.14634146341459,79.5487804878049,79.85121951219509,80.0487804878049,80.1512195121951,80.35121951219509,80.7024390243902,80.7024390243902
179,OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.3509487979172,67.7466531013837,67.7529386198023,67.9725342523379,68.37473640472571,68.50072833018821,68.774693654059,69.01077278535071,68.977285997323,69.1783823097401,69.50994928636479,69.79343804704139,70.0890730677377,70.27369512232471,70.6906445413775,71.0412605056707,71.31827086254609,71.6851680747497,71.8639503627613,72.20775310129909,72.2657123081167,72.6360977406341,72.97929073422699,73.11306667637191,73.4062650908175,73.54760721186491,73.807757655799,74.09549384998091,74.24240469583991,74.5112460626186,74.69642455729641,74.89170017799279,75.1690886335282,75.2912419116884,75.5967621961035,75.70426438219751,76.0806775284068,76.42080230735,76.628409936296,76.7985928674193,77.08122132827121,77.3865663792605,77.54059356568929,77.6896948267236,78.1009668102228,78.2238390849948,78.5210618934641,78.75919962998671,78.91501988603909,79.1811555916233,79.3609655579765
180,Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.672,43.498999999999995,44.31100000000001,45.11,45.896,46.665,47.413000000000004,48.141000000000005,48.858000000000004,49.574,50.31,51.086999999999996,51.92,52.81100000000001,53.76,54.755,55.781000000000006,56.813,57.82899999999999,58.813,59.758,60.659,61.523,62.355,63.153,63.915,64.638,65.324,65.975,66.593,67.181,67.74,68.274,68.78699999999999,69.28399999999999,69.771,70.251,70.726,71.19800000000001,71.664,72.126,72.58,73.02199999999999,73.447,73.851,74.23100000000001,74.58,74.898,75.188,75.45100000000001,75.694
181,Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.4483042160472,51.900487104338,52.341614063845995,52.7449326496251,53.148474374372995,53.5227122221315,53.85443706581321,54.1899386770523,54.5196934319639,54.846038983491496,55.185091435257995,55.513717336525296,55.8510039190849,56.157059801717,56.4596576812322,56.798019130373106,57.179909029003,57.5780001140569,58.0356486065551,58.513703284894106,59.0430518806806,59.50891404790111,59.9665083546567,60.39428009815121,60.7567306144429,61.10808375849749,61.4940828269771,61.827873224784696,62.097015772105294,62.28026896466721,62.4029035365036,62.522319385273505,62.4883391820747,62.3125689436733,62.0464793322153,61.8882752739584,61.7411715396546,61.429561733209106,61.080521774287995,60.855079901174896,60.726506494891794,60.6433356946832,60.7039054338289,60.8951704128028,61.252954576910106,61.7332174399687,62.2798857638404,62.920009794030705,63.6093742903757,64.3127492193275,64.9491907478681
182,Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.265,46.195,47.085,47.93600000000001,48.747,49.52,50.255,50.95399999999999,51.617,52.245,52.836999999999996,53.388999999999996,53.901,54.376000000000005,54.815,55.224,55.606,55.966,56.31100000000001,56.645,56.972,57.295,57.613,57.926,58.236999999999995,58.545,58.852,59.157,59.458,59.756,60.05,60.338,60.621,60.898,61.169,61.43600000000001,61.7,61.961000000000006,62.22,62.476000000000006,62.727,62.967,63.196000000000005,63.413999999999994,63.625,63.836000000000006,64.06,64.303,64.565,64.845,65.134
183,Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.861999999999995,61.379,61.878,62.358999999999995,62.821999999999996,63.272,63.714,64.156,64.60300000000001,65.059,65.529,66.015,66.514,67.01899999999999,67.527,68.028,68.513,68.977,69.413,69.819,70.194,70.539,70.86,71.165,71.455,71.734,72.002,72.26100000000001,72.51,72.752,72.987,73.218,73.443,73.663,73.87899999999999,74.09,74.298,74.501,74.7,74.895,75.084,75.267,75.443,75.61399999999999,75.782,75.947,76.11399999999999,76.285,76.46,76.641,76.828
184,Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.693999999999996,48.235,48.754,49.248999999999995,49.728,50.214,50.736999999999995,51.318999999999996,51.971000000000004,52.69,53.457,54.245,55.022,55.762,56.45399999999999,57.099,57.706,58.295,58.881,59.471000000000004,60.065,60.662,61.254,61.836000000000006,62.406000000000006,62.961999999999996,63.503,64.029,64.542,65.045,65.541,66.03399999999999,66.528,67.024,67.523,68.02600000000001,68.533,69.041,69.544,70.036,70.512,70.964,71.389,71.78399999999999,72.146,72.473,72.764,73.023,73.258,73.475,73.681
185,Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.867,58.173,58.476000000000006,58.775,59.071999999999996,59.368,59.668,59.97,60.27,60.563,60.832,61.063,61.245,61.381,61.475,61.544,61.605,61.681000000000004,61.792,61.946000000000005,62.155,62.42100000000001,62.732,63.073,63.434,63.798,64.149,64.475,64.77,65.029,65.256,65.461,65.657,65.85600000000001,66.059,66.265,66.471,66.668,66.851,67.01899999999999,67.17,67.308,67.434,67.555,67.67,67.783,67.892,68.0,68.105,68.211,68.32
186,Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.06926829268289,,,,,71.84463414634149,,,,,70.49365853658541,,,,,69.1292682926829,,,,,
187,Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.891000000000005,42.357,42.882,43.478,44.145,44.869,45.625,46.38399999999999,47.123000000000005,47.832,48.512,49.175,49.836999999999996,50.512,51.203,51.916000000000004,52.657,53.415,54.175,54.92,55.619,56.236999999999995,56.756,57.172,57.49100000000001,57.732,57.928000000000004,58.117,58.32899999999999,58.577,58.865,59.181999999999995,59.508,59.824,60.128,60.418,60.698,60.975,61.254,61.538000000000004,61.832,62.138999999999996,62.458,62.784,63.113,63.433,63.733000000000004,64.006,64.247,64.455,64.634
188,Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.6804878048781,67.7780487804878,67.4268292682927,68.3756097560976,68.6292682926829,69.42926829268289,69.8268292682927,69.4243902439024,70.21951219512201,69.71951219512201,69.86829268292679,69.6121951219512,70.66585365853659,70.66341463414629,71.1170731707317,70.5609756097561,70.6560975609756,70.4024390243902,70.3512195121951,70.75121951219509,70.0975609756098,71.05121951219509,71.10243902439029,71.0,70.8,70.5487804878049,70.8487804878049,70.89756097560979,71.3317073170732,71.04390243902441,70.890243902439,70.5878048780488,71.090243902439,71.5951219512195,71.6951219512195,71.8926829268293,72.2463414634146,72.64634146341459,72.9975609756098,73.04390243902441,73.74878048780491,74.2,74.4975609756098,74.5975609756098,74.84634146341459,74.9951219512195,75.14390243902442,75.24390243902441,75.54390243902441,75.6951219512195,76.2463414634146
189,Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.7993371502927,39.2479778947,39.6919575875615,40.13054472501071,40.565734227147004,40.9997062251196,41.436113912127105,41.8783772170334,42.3275403360887,42.78266708531579,43.2439155163847,43.7111906286599,44.180937739760104,44.6485914118182,45.1093528434173,45.557951761210205,45.9889490257042,46.3993906292117,46.7868757253478,47.1495950443402,47.4862534855153,47.7969897352417,48.0833660782091,48.3455143192501,48.5822155530914,48.78998984655151,48.965345800512296,49.107572670423295,49.220190641296604,49.3097144249911,49.379869950782,49.43500476578689,49.4813410838761,49.5287026644162,49.585888614987496,49.663851204299604,49.77326258719871,49.923757243599994,50.1252191774485,50.388003005876996,50.726196807662,51.1518624997294,51.65982420460279,52.238988628533,52.875806097010795,53.5533443792657,54.254123305323496,54.9586318570936,55.6497231504729,56.31424916500771,56.941263827174
190,Puerto Rico,PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.7196097560976,68.9431707317073,69.1454390243903,69.35600000000001,69.5932926829268,69.870756097561,70.1867073170732,70.52351219512201,70.86414634146341,71.20260975609759,71.5355365853659,71.85909756097558,72.1694634146342,72.4647317073171,72.73790243902441,72.9824634146342,73.1908292682927,73.3613170731707,73.49873170731709,73.6064390243902,73.700243902439,73.7974634146342,73.9085853658537,74.0366341463415,74.17763414634149,74.3091951219512,74.4003902439025,74.4309756097561,74.3940975609756,74.2989512195122,74.1691707317073,74.03880487804881,73.9463658536585,73.9208780487805,73.97690243902441,74.12507317073171,74.36248780487809,74.6666341463415,75.0114146341463,75.3811707317073,76.68926829268291,77.06682926829271,77.7604878048781,78.07121951219509,78.1758536585366,78.2960975609756,78.4163414634146,78.4258536585366,77.9034878048781,78.1498048780488,78.4081707317073
191,"Korea, Dem. People’s Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.297,51.674,52.076,52.61,53.335,54.263999999999996,55.356,56.506,57.625,58.681000000000004,59.656000000000006,60.549,61.379,62.161,62.896,63.57899999999999,64.206,64.77600000000001,65.294,65.762,66.186,66.571,66.92399999999999,67.255,67.569,67.9,68.28399999999999,68.719,69.17699999999999,69.611,69.896,69.87899999999999,69.492,68.742,67.69800000000001,66.53699999999999,65.495,64.77199999999999,64.493,64.684,65.268,66.087,66.925,67.615,68.102,68.389,68.54,68.676,68.88600000000001,69.187,69.572
192,Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.808926829268295,63.2523658536585,63.694146341463394,64.1322926829268,64.5638536585366,64.9894634146342,65.4062682926829,65.81682926829271,66.2216585365854,66.62175609756099,67.0731707317073,66.77073170731711,68.3243902439024,67.5243902439024,68.019512195122,68.30975609756099,68.8609756097561,70.0121951219512,70.3170731707317,71.1682926829268,71.2146341463415,71.6146341463415,72.4146341463415,72.2658536585366,72.51463414634149,72.81463414634149,73.2658536585366,73.66585365853659,73.7146341463415,74.2658536585366,73.9658536585366,74.01463414634149,74.3121951219512,74.5121951219512,74.9146341463415,75.3121951219512,75.2609756097561,75.4121951219512,75.7121951219512,75.9634146341463,76.31463414634149,76.81463414634149,77.0658536585366,77.21951219512201,77.67073170731709,78.0707317073171,78.41951219512201,78.3219512195122,78.5243902439025,78.7268292682927,79.0268292682927
193,Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.879,64.101,64.307,64.488,64.64399999999999,64.779,64.903,65.03,65.169,65.322,65.486,65.656,65.821,65.975,66.116,66.243,66.36,66.47,66.578,66.686,66.793,66.898,67.0,67.1,67.199,67.304,67.417,67.544,67.687,67.844,68.014,68.191,68.37,68.548,68.727,68.911,69.108,69.322,69.556,69.808,70.07,70.335,70.593,70.83800000000001,71.067,71.281,71.485,71.686,71.887,72.089,72.285
194,West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.084,68.425,68.748,69.057,69.355,69.642,69.91199999999999,70.16199999999999,70.387,70.592,70.778,70.95,71.115,71.277,71.44,71.605,71.773,71.942,72.11,72.277,72.444
195,Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.5652078744308,54.0353931770707,54.5035696663383,54.9680332008861,55.427457260568104,55.8797193388874,56.326308558882,56.766672063251896,57.199376427245504,57.6232086898381,58.037849795998,58.443174016844594,58.8394984489513,59.226666584675705,59.606937575735394,59.979918454998504,60.3457871568272,60.7023499661812,61.045937378962094,61.372233187886295,61.671843167853496,61.9339489267953,62.1557633244963,62.3394853568589,62.49024150656321,62.6214412147251,62.75148975677671,63.1410916687092,63.0754398896379,63.295122113218405,63.6113533222587,63.86509394037021,64.192643437964,64.5271109847949,64.8590624663688,65.2476849299424,65.4974606152027,65.8072247754671,66.1149253496561,66.4496473283566,66.7183349574985,67.0167829555237,67.3083482217503,67.5949245475254,67.87665024293261,68.1648513681712,68.4312175233303,68.7059342427266,68.9783492363544,69.249026870779,69.51435259366839
196,Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.72895122382529,69.1352890102419,69.1442931886273,69.3576121862481,69.7729397843459,69.8687573059411,70.1215345506184,70.371009837114,70.3011112851682,70.504932700743,70.83424678207741,71.1108384121646,71.3477767464539,71.5091809830348,71.8894070614357,72.23720784071209,72.4727006469227,72.8144860038706,72.9491807797962,73.2441441333786,73.27506664300921,73.5929460644268,73.9159402708445,74.0260727141432,74.31930092192971,74.4574802752458,74.70684186305121,74.9970961503332,75.0957218647782,75.3480817133093,75.4796266396618,75.5797818869318,75.8096702911915,75.821306020837,76.0740391534127,76.092902562752,76.4327176684901,76.7686093101327,76.97971730844759,77.126133137423,77.3662747817723,77.6718793018446,77.7889693461982,77.917142978667,78.3485924032615,78.4379230484452,78.7590183305332,79.01509574615491,79.1582670311795,79.4801562156159,79.68912865717871
197,French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.282,56.708,57.093,57.465,57.845,58.242,58.653999999999996,59.06100000000001,59.452,59.828,60.184,60.518,60.836000000000006,61.147,61.465,61.816,62.23,62.717,63.278,63.902,64.562,65.22,65.84,66.39399999999999,66.87100000000001,67.267,67.594,67.87899999999999,68.149,68.418,68.7,69.005,69.332,69.68,70.047,70.43,70.821,71.209,71.587,71.955,72.313,72.669,73.029,73.396,73.766,74.132,74.486,74.818,75.123,75.39699999999999,75.643
198,Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.093999999999994,61.848,62.603,63.356,64.105,64.848,65.582,66.30199999999999,67.002,67.675,68.313,68.91,69.465,69.976,70.446,70.877,71.274,71.64399999999999,71.995,72.329,72.649,72.956,73.247,73.52,73.777,74.017,74.241,74.44800000000001,74.64,74.818,74.984,75.138,75.283,75.42,75.551,75.678,75.80199999999999,75.92399999999999,76.045,76.164,76.279,76.387,76.488,76.581,76.668,76.75399999999999,76.843,76.94,77.04899999999999,77.169,77.301
199,Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.6424390243903,66.4158780487805,67.0290731707317,67.44107317073171,67.6504390243903,67.6978536585366,67.6594634146341,67.6269024390244,67.671243902439,67.81492682926829,68.05641463414639,68.5041463414634,68.47024390243901,69.0056097560976,69.49975609756099,69.6139024390244,69.6987804878049,69.7419512195122,69.4804878048781,69.15317073170729,69.0909756097561,69.36829268292679,69.5317073170732,69.72634146341471,69.6587804878049,69.70682926829271,69.49634146341461,69.2268292682927,69.3880487804878,69.5307317073171,69.7412195121951,69.7843902439024,69.7843902439024,69.5634146341464,69.509756097561,69.45609756097559,69.10487804878049,69.0048780487805,69.8073170731708,70.5121951219512,71.16341463414629,71.1609756097561,71.009756097561,71.30975609756099,71.5942756097561,71.8788951219512,72.16341463414629,72.5658536585366,72.5658536585366,73.30975609756099,73.4585365853659
200,Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.0552926829268,66.5970243902439,67.0214146341464,67.3399024390244,67.566512195122,67.7188536585366,67.812512195122,67.86014634146339,67.87434146341461,67.8671219512195,68.1336585365854,68.3765853658537,68.3085365853659,68.2946341463415,68.320243902439,67.7239024390244,67.4875609756098,67.3763414634146,67.3909756097561,67.11439024390239,67.0339024390244,67.2639024390244,67.8060975609756,67.6526829268293,67.2026829268293,67.8568292682927,69.38975609756099,69.44,69.4643902439024,69.1717073170732,68.8860975609756,68.47439024390239,66.87317073170729,64.9358536585366,64.46707317073171,64.6907317073171,65.85414634146339,66.6987804878049,67.02975609756099,65.9821951219512,65.4836585365854,65.3834146341463,65.1287804878049,65.04780487804881,65.4709756097561,65.52975609756099,66.7275609756098,67.5868292682927,67.9492682926829,68.6846341463415,68.8412195121951
201,Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.292,42.592,42.883,43.16,43.418,43.65,43.847,44.00899999999999,44.141000000000005,44.248999999999995,44.338,44.412,44.485,44.577,44.708999999999996,44.931999999999995,45.3,45.824,46.485,47.24100000000001,48.085,49.013000000000005,49.934,50.708,51.177,50.948,49.57899999999999,46.968999999999994,43.263999999999996,38.782,34.217,30.434,28.101999999999997,27.61,29.003,31.976999999999997,35.923,40.013000000000005,43.596000000000004,46.412,48.415,49.793,50.97,52.268,53.755,55.43,57.218999999999994,58.971000000000004,60.565,61.961999999999996,63.14
